"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","ppt_tot","flag_ppt_tot","snowdepth_avg","flag_snowdepth_avg","soiltemp_5cm_max","flag_soiltemp_5cm_max","soiltemp_5cm_min","flag_soiltemp_5cm_min","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","soilmoistprof_10cm_avg","flag_soilmoistprof_10cm_avg","soilmoistprof_20cm_avg","flag_soilmoistprof_20cm_avg","soilmoistprof_30cm_avg","flag_soilmoistprof_30cm_avg","soilmoistprof_50cm_avg","flag_soilmoistprof_50cm_avg","soilmoistprof_70cm_avg","flag_soilmoistprof_70cm_avg","soilmoistprof_100cm_avg","flag_soilmoistprof_100cm_avg","soilmoistprof_150cm_avg","flag_soilmoistprof_150cm_avg","soilmoistprof_200cm_avg","flag_soilmoistprof_200cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg","snowdepth_avgofmed","flag_snowdepth_avgofmed"
"NWT","c1","	cr1000",2019-01-16,2019,16,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.7,"n",699.7,"n",701.299,"n",17.27,"n",0,"n",2.16992,"n",NaN,"m",36.3015526,"n",2.09097,"n",0.34,"n",0.94272,"n",-0.499,"n",-0.56,"n",-0.52733,"n",0.089,"n",7.07603,"n",7.29865,"n",9.1809,"n",4.63709,"n",7.08255,"n",0.335,"n",6.83049,"n",0.56,"n",-2.42,"n",-6.212,"n",-4.25085,"n",-2.42,"n",-6.64,"n",-4.31308,"n",-2.539,"n",-6.412,"n",-4.4156,"n",93.3,"n",64.02,"n",75.7301,"n",92.9,"n",63.21,"n",75.0703,"n",93.2,"n",64.04,"n",75.6581,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-17,2019,17,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.6,"n",695.3,"n",699.87,"n",19.33,"n",0,"n",6.05508,"n",NaN,"m",112.40229994,"n",6.474373,"n",0.0499999999999989,"n",1.0283,"n",-0.441,"n",-0.511,"n",-0.4752,"n",0.089,"n",7.1806,"n",7.38037,"n",9.22903,"n",4.63894,"n",7.08411,"n",0.335,"n",6.83301,"n",0.56008,"n",1.94,"n",-6.376,"n",-2.49197,"n",1.87,"n",-6.448,"n",-2.55127,"n",1.775,"n",-6.519,"n",-2.65296,"n",80.4,"n",28.54,"n",57.5088,"n",79.88,"n",27.46,"n",56.6954,"n",80.4,"n",28.3,"n",57.4322,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-18,2019,18,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",704.9,"n",693.6,"n",698.822,"n",16.68,"n",0,"n",2.9796,"n",NaN,"m",48.7351916,"n",2.807147,"n",0.220000000000001,"n",1.02814,"n",-0.403,"n",-0.462,"n",-0.42598,"n",0.089,"n",7.26965,"n",7.47644,"n",9.305,"n",4.64267,"n",7.087,"n",0.33517,"n",6.83586,"n",0.5603,"n",-2.193,"n",-9.28,"n",-6.02824,"n",-2.216,"n",-9.38,"n",-6.09204,"n",-2.359,"n",-9.48,"n",-6.19954,"n",88.7,"n",56.94,"n",71.7462,"n",88.1,"n",56,"n",70.994,"n",88.7,"n",56.82,"n",71.7372,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-19,2019,19,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",707.1,"n",701.5,"n",704.548,"n",20.44,"n",0,"n",7.29692,"n",NaN,"m",117.35226972,"n",6.759491,"n",0.0199999999999996,"n",1.05631,"n",-0.393,"n",-0.42,"n",-0.404,"n",0.08909,"n",7.2134,"n",7.49673,"n",9.35062,"n",4.64709,"n",7.0902,"n",0.33598,"n",6.84013,"n",0.56099,"n",-3.491,"n",-11.59,"n",-7.21169,"n",-3.467,"n",-11.66,"n",-7.28049,"n",-3.61,"n",-11.75,"n",-7.39412,"n",82.7,"n",45.13,"n",66.0669,"n",82.1,"n",44.04,"n",65.1707,"n",82.6,"n",45.24,"n",66.0211,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-20,2019,20,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",705.6,"n",698,"n",702.675,"n",17.62,"n",0,"n",4.85526,"n",NaN,"m",105.20353554,"n",6.059724,"n",0,"n",1.05093,"n",-0.393,"n",-0.434,"n",-0.41658,"n",0.089,"n",7.08634,"n",7.41083,"n",9.30938,"n",4.649,"n",7.09249,"n",0.33599,"n",6.84508,"n",0.561,"n",2.898,"n",-3.825,"n",-0.84006,"n",2.851,"n",-3.896,"n",-0.88635,"n",2.732,"n",-3.968,"n",-0.97328,"n",75.58,"n",24.25,"n",47.8586,"n",74.85,"n",23.16,"n",46.9608,"n",75.44,"n",23.98,"n",47.6506,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-21,2019,21,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",698.7,"n",688.4,"n",692.131,"n",13.7,"n",0,"n",2.81807,"n",NaN,"m",77.15665693,"n",4.444224,"n",0.73,"n",1.05336,"n",-0.364,"n",-0.406,"n",-0.38626,"n",0.08978,"n",7.10897,"n",7.41215,"n",9.29542,"n",4.649,"n",7.0933,"n",0.336,"n",6.84873,"n",0.56099,"n",3.504,"n",-9.26,"n",-2.89047,"n",3.576,"n",-9.4,"n",-2.94494,"n",3.457,"n",-9.45,"n",-3.03745,"n",91.3,"n",21.37,"n",52.0521,"n",90.8,"n",20.67,"n",51.2436,"n",91.2,"n",21.44,"n",51.9591,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-22,2019,22,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",701.3,"n",691.9,"n",698.625,"n",16.35,"n",0,"n",2.71466,"n",NaN,"m",6.27585285,"n",0.361489,"n",0.809999999999999,"n",1.21679,"n",-0.358,"n",-0.387,"n",-0.37034,"n",0.09,"n",7.16256,"n",7.44403,"n",9.30708,"n",4.64903,"n",7.09397,"n",0.336,"n",6.85044,"n",0.56098,"n",-9.24,"n",-15.09,"n",-12.8434,"n",-9.31,"n",-15.19,"n",-12.93007,"n",-9.43,"n",-15.31,"n",-13.04451,"n",89.4,"n",48.85,"n",75.9637,"n",88.6,"n",47.59,"n",75.1048,"n",89.2,"n",48.78,"n",76.0246,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-23,2019,23,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",701.7,"n",695.1,"n",698.919,"n",18.87,"n",0,"n",6.36776,"n",NaN,"m",49.87050397,"n",2.872541,"n",0.0899999999999999,"n",1.20971,"n",-0.375,"n",-0.482,"n",-0.42855,"n",0.08944,"n",7.1759,"n",7.46577,"n",9.32167,"n",4.65033,"n",7.09562,"n",0.33615,"n",6.85486,"n",0.561,"n",-7.192,"n",-15.51,"n",-11.39594,"n",-7.264,"n",-15.65,"n",-11.47778,"n",-7.431,"n",-15.72,"n",-11.60308,"n",80.2,"n",48.72,"n",64.8921,"n",79.4,"n",47.44,"n",63.9044,"n",80.3,"n",48.69,"n",64.969,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-24,2019,24,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.5,"n",698,"n",700.535,"n",16.64,"n",0,"n",2.94758,"n",NaN,"m",5.81974407,"n",0.335217,"n",0.780000000000001,"n",1.23611,"n",-0.47,"n",-0.54,"n",-0.50767,"n",0.089,"n",7.12756,"n",7.44381,"n",9.31729,"n",4.65172,"n",7.09694,"n",0.33685,"n",6.85924,"n",0.561,"n",-9.32,"n",-16.38,"n",-11.72819,"n",-9.37,"n",-16.45,"n",-11.80646,"n",-9.54,"n",-16.5,"n",-11.92875,"n",87.3,"n",59.63,"n",75.434,"n",86.5,"n",58.52,"n",74.5229,"n",87.2,"n",59.88,"n",75.5334,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-25,2019,25,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.4,"n",699.2,"n",700.951,"n",17.76,"n",0,"n",5.31065,"n",NaN,"m",21.54207729,"n",1.240824,"n",0.0500000000000007,"n",1.27659,"n",-0.529,"n",-0.588,"n",-0.55837,"n",0.089,"n",7.10233,"n",7.40609,"n",9.28521,"n",4.65148,"n",7.09753,"n",0.33699,"n",6.86377,"n",0.561,"n",-6.876,"n",-13.46,"n",-10.7096,"n",-6.899,"n",-13.56,"n",-10.79717,"n",-7.019,"n",-13.66,"n",-10.92521,"n",82.7,"n",40.61,"n",65.1165,"n",81.8,"n",39.4,"n",64.1658,"n",82.8,"n",40.41,"n",65.2699,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-26,2019,26,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",707.3,"n",699.1,"n",703.812,"n",18.33,"n",0,"n",5.15983,"n",NaN,"m",92.37405019,"n",5.320745,"n",0.0500000000000007,"n",1.22981,"n",-0.567,"n",-0.597,"n",-0.58025,"n",0.08838,"n",7.05914,"n",7.37556,"n",9.25597,"n",4.65051,"n",7.09747,"n",0.337,"n",6.8652,"n",0.56117,"n",-6.221,"n",-11.31,"n",-8.9637,"n",-6.292,"n",-11.38,"n",-9.03497,"n",-6.411,"n",-11.53,"n",-9.1441,"n",76.71,"n",54.55,"n",66.4147,"n",75.79,"n",53.66,"n",65.4899,"n",76.64,"n",54.96,"n",66.4614,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-27,2019,27,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",705.7,"n",693.5,"n",700.654,"n",24.09,"n",0,"n",7.09535,"n",NaN,"m",93.84641466,"n",5.405554,"n",0.0399999999999991,"n",1.21437,"n",-0.572,"n",-0.603,"n",-0.58962,"n",0.088,"n",6.94697,"n",7.29229,"n",9.20056,"n",4.64906,"n",7.09696,"n",0.337,"n",6.86868,"n",0.56176,"n",-2.728,"n",-7.632,"n",-5.1642,"n",-2.776,"n",-7.774,"n",-5.22133,"n",-2.943,"n",-7.8,"n",-5.30282,"n",82.2,"n",55.65,"n",66.0746,"n",81.5,"n",55.14,"n",65.2249,"n",82.2,"n",56.17,"n",66.0101,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-28,2019,28,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.1,"n",698.4,"n",700.901,"n",14.21,"n",0,"n",2.96076,"n",NaN,"m",20.03084071,"n",1.153776,"n",0.379999999999999,"n",1.24634,"n",-0.557,"n",-0.594,"n",-0.57381,"n",0.088,"n",6.88826,"n",7.19678,"n",9.12153,"n",4.64728,"n",7.09481,"n",0.337,"n",6.8727,"n",0.56196,"n",-6.515,"n",-14.37,"n",-11.27471,"n",-6.374,"n",-14.53,"n",-11.35085,"n",-6.611,"n",-14.56,"n",-11.44269,"n",89.9,"n",51.02,"n",71.5558,"n",89.1,"n",49.68,"n",70.631,"n",89.7,"n",50.87,"n",71.5806,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-29,2019,29,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",700.5,"n",697.4,"n",699.235,"n",14.84,"n",0,"n",4.97668,"n",NaN,"m",120.58949318,"n",6.945955,"n",0,"n",1.24021,"n",-0.561,"n",-0.637,"n",-0.59792,"n",0.088,"n",6.77774,"n",7.11385,"n",9.06014,"n",4.64205,"n",7.09223,"n",0.337,"n",6.87635,"n",0.56178,"n",-5.324,"n",-14.32,"n",-10.76504,"n",-5.277,"n",-14.41,"n",-10.83953,"n",-5.539,"n",-14.48,"n",-10.93452,"n",58.06,"n",28.11,"n",42.1272,"n",56.88,"n",27.16,"n",40.9894,"n",57.99,"n",28.18,"n",41.9957,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-30,2019,30,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",699.1,"n",693.9,"n",696.385,"n",20.8,"n",0,"n",6.20433,"n",NaN,"m",120.90416638,"n",6.96408,"n",0,"n",1.23002,"n",-0.625,"n",-0.696,"n",-0.65891,"n",0.08751,"n",6.44612,"n",6.81505,"n",8.87743,"n",4.6339,"n",7.08748,"n",0.337,"n",6.8798,"n",0.56178,"n",-3.12,"n",-11.07,"n",-7.34951,"n",-3.144,"n",-11.19,"n",-7.41056,"n",-3.216,"n",-11.22,"n",-7.49767,"n",40.63,"n",18.16,"n",28.964,"n",39.52,"n",17.29,"n",27.8748,"n",40.43,"n",18.19,"n",28.7476,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-31,2019,31,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.4,"n",694.7,"n",699.999,"n",16.91,"n",0,"n",3.73753,"n",NaN,"m",142.64420129,"n",8.216306,"n",0,"n",1.21118,"n",-0.683,"n",-0.753,"n",-0.71797,"n",0.087,"n",6.39238,"n",6.56431,"n",8.63604,"n",4.61943,"n",7.08207,"n",0.337,"n",6.881,"n",0.562,"n",2.516,"n",-8.94,"n",-3.49642,"n",2.421,"n",-9.01,"n",-3.55089,"n",2.301,"n",-9.06,"n",-3.6274,"n",58.16,"n",15.16,"n",33.8627,"n",57.31,"n",14.15,"n",32.8429,"n",57.97,"n",14.92,"n",33.6476,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-01,2019,32,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",705.1,"n",702.3,"n",703.437,"n",9.27,"n",0,"n",2.27607,"n",NaN,"m",147.54580759,"n",8.498639,"n",0.0100000000000016,"n",1.1953,"n",-0.596,"n",-0.734,"n",-0.69691,"n",0.087,"n",6.47967,"n",6.57576,"n",8.56965,"n",4.60291,"n",7.07802,"n",0.337,"n",6.88281,"n",0.562,"n",7.312,"n",-8.31,"n",-0.94242,"n",7.383,"n",-8.38,"n",-0.96685,"n",7.36,"n",-8.45,"n",-1.02022,"n",62.81,"n",20.23,"n",38.2805,"n",61.67,"n",19.3,"n",37.2563,"n",62.35,"n",19.98,"n",37.9859,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-02,2019,33,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.1,"n",696.1,"n",698.96,"n",18.17,"n",0,"n",3.52863,"n",NaN,"m",120.80390172,"n",6.958305,"n",0,"n",1.18577,"n",-0.518,"n",-0.598,"n",-0.54116,"n",0.087,"n",6.53195,"n",6.63394,"n",8.58521,"n",4.58835,"n",7.07439,"n",0.337,"n",6.88614,"n",0.56185,"n",2.951,"n",-2.811,"n",-0.28296,"n",2.927,"n",-2.907,"n",-0.33194,"n",2.832,"n",-2.954,"n",-0.39228,"n",63.94,"n",13.2,"n",36.2621,"n",63.16,"n",12.21,"n",35.324,"n",63.7,"n",13.11,"n",36.0618,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-03,2019,34,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",697.5,"n",689.4,"n",693.429,"n",15.13,"n",0,"n",2.44665,"n",NaN,"m",123.53214066,"n",7.115451,"n",0.240000000000002,"n",1.17829,"n",-0.462,"n",-0.531,"n",-0.50621,"n",0.087,"n",6.68235,"n",6.74525,"n",8.63361,"n",4.57594,"n",7.07332,"n",0.337,"n",6.88944,"n",0.5604,"n",4.934,"n",-5.47,"n",-1.24519,"n",4.801,"n",-5.756,"n",-1.31231,"n",4.777,"n",-5.613,"n",-1.38197,"n",84.5,"n",31.82,"n",60.6781,"n",84,"n",30.81,"n",59.9006,"n",84.6,"n",31.65,"n",60.5976,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-04,2019,35,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",697.3,"n",693.4,"n",695.379,"n",9.04,"n",0,"n",1.52724,"n",NaN,"m",131.44015759,"n",7.570954,"n",0.0300000000000011,"n",1.18992,"n",-0.445,"n",-0.482,"n",-0.46062,"n",0.087,"n",6.80858,"n",6.92004,"n",8.75417,"n",4.57172,"n",7.07528,"n",0.33699,"n",6.89244,"n",0.56005,"n",4.305,"n",-5.565,"n",-2.06613,"n",4.305,"n",-5.637,"n",-2.12013,"n",4.258,"n",-5.708,"n",-2.19425,"n",78.46,"n",23.08,"n",50.7853,"n",77.76,"n",22.07,"n",49.8881,"n",78.31,"n",22.8,"n",50.6163,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-05,2019,36,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",694.6,"n",691.4,"n",692.79,"n",7.762,"n",0,"n",1.18113,"n",NaN,"m",143.19176072,"n",8.247846,"n",0.0700000000000003,"n",1.16795,"n",-0.45,"n",-0.493,"n",-0.46911,"n",0.08701,"n",6.7691,"n",6.92994,"n",8.79653,"n",4.57384,"n",7.07915,"n",0.337,"n",6.89523,"n",0.56,"n",1.131,"n",-10.72,"n",-3.68714,"n",1.107,"n",-10.95,"n",-3.74098,"n",1.012,"n",-10.81,"n",-3.81188,"n",88.8,"n",29.17,"n",53.6072,"n",88.1,"n",28.05,"n",52.6747,"n",88.6,"n",28.76,"n",53.4218,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-06,2019,37,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",692.1,"n",686.9,"n",689.107,"n",8.02,"n",0,"n",0.93033,"n",NaN,"m",21.41907982,"n",1.233739,"n",0.299999999999997,"n",1.18035,"n",-0.47,"n",-0.666,"n",-0.55174,"n",0.087,"n",6.61473,"n",6.82331,"n",8.75042,"n",4.57216,"n",7.08113,"n",0.337,"n",6.89699,"n",0.56,"n",-6.758,"n",-22.14,"n",-12.02962,"n",-6.781,"n",-22.24,"n",-12.10717,"n",-6.948,"n",-22.4,"n",-12.20644,"n",90.7,"n",54.46,"n",74.3565,"n",90.3,"n",53.3,"n",73.3914,"n",90.9,"n",54.39,"n",74.3093,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-07,2019,38,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",699.8,"n",688.8,"n",694.53,"n",19.27,"n",0,"n",5.07308,"n",NaN,"m",57.91674506,"n",3.336005,"n",0.100000000000001,"n",1.212,"n",-0.655,"n",-0.989,"n",-0.81755,"n",0.08628,"n",6.37069,"n",6.59754,"n",8.60986,"n",4.56165,"n",7.07813,"n",0.337,"n",6.89742,"n",0.56,"n",-15.94,"n",-19.65,"n",-17.91972,"n",-15.97,"n",-19.82,"n",-18.01722,"n",-16.09,"n",-19.89,"n",-18.13542,"n",76.29,"n",43.2,"n",63.8414,"n",75.2,"n",41.73,"n",62.5428,"n",76.54,"n",42.99,"n",63.8869,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-08,2019,39,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.4,"n",698.8,"n",701.193,"n",13.74,"n",0,"n",1.55315,"n",NaN,"m",146.56676542,"n",8.442246,"n",0,"n",1.22069,"n",-0.978,"n",-1.257,"n",-1.14318,"n",0.08443,"n",5.8989,"n",6.01948,"n",8.22361,"n",4.53235,"n",7.07046,"n",0.337,"n",6.90017,"n",0.56,"n",-2.156,"n",-18.29,"n",-10.69863,"n",-2.228,"n",-18.41,"n",-10.77321,"n",-2.371,"n",-18.48,"n",-10.87283,"n",60.42,"n",17,"n",35.7728,"n",59.35,"n",16.15,"n",34.6647,"n",60.23,"n",16.95,"n",35.7178,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-09,2019,40,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",701.6,"n",695,"n",699.053,"n",7.683,"n",0,"n",1.09156,"n",NaN,"m",124.41131356,"n",7.166092,"n",0,"n",1.20258,"n",-1.245,"n",-1.355,"n",-1.3019,"n",0.08284,"n",5.90371,"n",5.85158,"n",7.9579,"n",4.41758,"n",7.0619,"n",0.33658,"n",6.90328,"n",0.56001,"n",1.082,"n",-16.35,"n",-7.18456,"n",1.058,"n",-16.44,"n",-7.25089,"n",1.034,"n",-16.54,"n",-7.33914,"n",73.16,"n",11.79,"n",40.3683,"n",72.36,"n",10.9,"n",39.3332,"n",72.97,"n",11.62,"n",40.2394,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-10,2019,41,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",697.4,"n",691.5,"n",694.927,"n",12.99,"n",0,"n",2.46769,"n",NaN,"m",166.45212475,"n",9.587643,"n",0,"n",1.20376,"n",-1.267,"n",-1.343,"n",-1.3091,"n",0.082,"n",5.97808,"n",5.87443,"n",7.90565,"n",4.28723,"n",7.05409,"n",0.336,"n",6.90561,"n",0.56,"n",0.204,"n",-14.22,"n",-7.38498,"n",0.204,"n",-14.36,"n",-7.44743,"n",0.215,"n",-14.41,"n",-7.52905,"n",76.75,"n",15.22,"n",40.1414,"n",75.98,"n",14.31,"n",39.0442,"n",76.76,"n",15.05,"n",39.9424,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-11,2019,42,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",698,"n",689.8,"n",692.81,"n",19.85,"n",0,"n",4.39373,"n",NaN,"m",155.37120243,"n",8.949381,"n",0.00999999999999801,"n",1.20483,"n",-1.245,"n",-1.364,"n",-1.30868,"n",0.08158,"n",5.85229,"n",5.79177,"n",7.8483,"n",4.21462,"n",7.04754,"n",0.336,"n",6.90719,"n",0.56,"n",-6.781,"n",-13.82,"n",-10.45507,"n",-6.829,"n",-13.89,"n",-10.52747,"n",-6.972,"n",-14.01,"n",-10.62742,"n",61.07,"n",24.11,"n",46.341,"n",60.44,"n",22.93,"n",45.186,"n",61.28,"n",23.85,"n",46.1954,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-12,2019,43,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",702,"n",695.6,"n",699.62,"n",20.11,"n",0,"n",6.85264,"n",NaN,"m",149.45635773,"n",8.608686,"n",0.0100000000000016,"n",1.20989,"n",-1.353,"n",-1.529,"n",-1.45239,"n",0.08093,"n",5.67056,"n",5.56362,"n",7.65301,"n",4.12883,"n",7.03737,"n",0.3357,"n",6.9084,"n",0.56,"n",-3.441,"n",-12.67,"n",-8.05755,"n",-3.441,"n",-13.13,"n",-8.12398,"n",-3.56,"n",-12.86,"n",-8.21807,"n",60.31,"n",17.56,"n",37.1657,"n",59.13,"n",16.49,"n",36.0465,"n",60.17,"n",17.31,"n",36.9886,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-13,2019,44,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",700.5,"n",691.4,"n",695.272,"n",22.13,"n",0.118,"n",6.88469,"n",NaN,"m",108.98075946,"n",6.277292,"n",0.419999999999998,"n",1.21112,"n",-1.463,"n",-1.558,"n",-1.5261,"n",0.08,"n",5.79813,"n",5.58163,"n",7.5929,"n",4.04149,"n",7.02149,"n",0.335,"n",6.91038,"n",0.56024,"n",2.875,"n",-7.323,"n",-3.33016,"n",2.779,"n",-7.465,"n",-3.39283,"n",2.684,"n",-7.513,"n",-3.47718,"n",88.8,"n",13.78,"n",48.3945,"n",88.4,"n",12.89,"n",47.5737,"n",88.9,"n",13.66,"n",48.3242,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-14,2019,45,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",699,"n",692.3,"n",695.597,"n",11.51,"n",0,"n",2.90201,"n",NaN,"m",60.49998762,"n",3.484799,"n",0.800000000000001,"n",1.29511,"n",-1.265,"n",-1.475,"n",-1.36934,"n",0.08,"n",6.04601,"n",5.80943,"n",7.70936,"n",4.02132,"n",6.99908,"n",0.335,"n",6.9114,"n",0.56096,"n",0.467,"n",-3.801,"n",-1.80885,"n",0.443,"n",-3.92,"n",-1.8684,"n",0.324,"n",-3.968,"n",-1.94665,"n",87.2,"n",62.24,"n",74.8052,"n",86.8,"n",61.44,"n",74.1851,"n",87.3,"n",62.21,"n",74.8043,"n",NaN,NaN
"NWT","c1","	cr1000",2019-02-15,2019,46,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",697.8,"n",690.1,"n",694.856,"n",14.52,"n",0,"n",3.29154,"n",NaN,"m",161.75631828,"n",9.317165,"n",0.470000000000002,"n",1.33887,"n",-1.085,"n",-1.277,"n",-1.18056,"n",0.0806,"n",6.2037,"n",6.00222,"n",7.83558,"n",4.0476,"n",6.98675,"n",0.335,"n",6.91252,"n",0.561,"n",0.797,"n",-7.52,"n",-2.72197,"n",0.821,"n",-7.592,"n",-2.78104,"n",0.797,"n",-7.616,"n",-2.85608,"n",90.2,"n",33.55,"n",57.0256,"n",89.8,"n",32.41,"n",56.1883,"n",90.1,"n",33.26,"n",56.9417,"n",NaN,NaN
